order_item_id,order_id,product_id,quantity,unit_price,discount,is_return,is_sale,discount_valid,discount_for_calculation,gross_revenue,net_revenue,sales_revenue,return_value
3504,1556,31,1,976.57,0.0,False,True,True,0.0,976.57,976.57,976.57,0.0
3506,1556,215,1,501.1,0.05,False,True,True,0.05,501.1,476.045,476.045,0.0
3507,1556,172,1,104.56,0.1,False,True,True,0.1,104.56,94.104,94.104,0.0
3508,1557,13,1,152.16,0.05,False,True,True,0.05,152.16,144.552,144.552,0.0
3509,1558,76,3,938.11,0.0,False,True,True,0.0,2814.33,2814.33,2814.33,0.0
3510,1558,91,3,369.86,0.0,False,True,True,0.0,1109.58,1109.58,1109.58,0.0
3511,1558,269,1,603.81,0.0,False,True,True,0.0,603.81,603.81,603.81,0.0
3512,1558,8,1,295.82,0.1,False,True,True,0.1,295.82,266.238,266.238,0.0
3513,1559,87,1,564.0,0.05,False,True,True,0.05,564.0,535.8,535.8,0.0
3514,1559,16,2,245.66,0.0,False,True,True,0.0,491.32,491.32,491.32,0.0
3515,1560,256,2,537.93,0.0,False,True,True,0.0,1075.86,1075.86,1075.86,0.0
3516,1560,163,1,598.68,0.05,False,True,True,0.05,598.68,568.746,568.746,0.0
3517,1560,289,3,635.36,0.1,False,True,True,0.1,1906.08,1715.472,1715.472,0.0
3518,1561,282,1,280.61,0.1,False,True,True,0.1,280.61,252.549,252.549,0.0
3519,1561,261,1,429.63,0.2,False,True,True,0.2,429.63,343.704,343.704,0.0
3520,1562,81,1,779.01,0.0,False,True,True,0.0,779.01,779.01,779.01,0.0
3521,1563,70,1,402.01,0.15,False,True,True,0.15,402.01,341.70849999999996,341.70849999999996,0.0
3522,1563,152,1,910.86,0.0,False,True,True,0.0,910.86,910.86,910.86,0.0
3523,1563,87,1,564.0,0.05,False,True,True,0.05,564.0,535.8,535.8,0.0
3524,1563,129,1,492.47,0.1,False,True,True,0.1,492.47,443.223,443.223,0.0
3525,1563,123,1,840.94,0.0,False,True,True,0.0,840.94,840.94,840.94,0.0
3526,1564,108,1,378.75,0.0,False,True,True,0.0,378.75,378.75,378.75,0.0
3527,1564,288,2,515.26,0.05,False,True,True,0.05,1030.52,978.9939999999999,978.9939999999999,0.0
3528,1565,148,1,304.48,0.05,False,True,True,0.05,304.48,289.25600000000003,289.25600000000003,0.0
3529,1565,24,1,696.97,0.1,False,True,True,0.1,696.97,627.273,627.273,0.0
3530,1565,30,2,477.17,0.0,False,True,True,0.0,954.34,954.34,954.34,0.0
3531,1566,61,1,512.76,0.15,False,True,True,0.15,512.76,435.846,435.846,0.0
3532,1566,88,1,275.21,0.05,False,True,True,0.05,275.21,261.44949999999994,261.44949999999994,0.0
3533,1566,148,1,304.48,0.0,False,True,True,0.0,304.48,304.48,304.48,0.0
3534,1566,55,1,395.52,0.0,False,True,True,0.0,395.52,395.52,395.52,0.0
3535,1567,271,1,756.22,0.0,False,True,True,0.0,756.22,756.22,756.22,0.0
3536,1567,272,1,5.69,0.05,False,True,True,0.05,5.69,5.4055,5.4055,0.0
3537,1568,208,1,260.07,0.0,False,True,True,0.0,260.07,260.07,260.07,0.0
3538,1568,202,1,514.85,0.0,False,True,True,0.0,514.85,514.85,514.85,0.0
3539,1569,279,1,226.81,0.0,False,True,True,0.0,226.81,226.81,226.81,0.0
3540,1569,257,1,8.4,0.0,False,True,True,0.0,8.4,8.4,8.4,0.0
3541,1570,187,1,127.57,0.0,False,True,True,0.0,127.57,127.57,127.57,0.0
3542,1570,169,1,458.05,0.0,False,True,True,0.0,458.05,458.05,458.05,0.0
3543,1571,112,1,10.73,0.0,False,True,True,0.0,10.73,10.73,10.73,0.0
3544,1571,241,1,306.12,0.0,False,True,True,0.0,306.12,306.12,306.12,0.0
3545,1571,284,1,228.9,0.0,False,True,True,0.0,228.9,228.9,228.9,0.0
3546,1571,138,1,54.35,0.1,False,True,True,0.1,54.35,48.915,48.915,0.0
3547,1571,118,2,611.17,0.0,False,True,True,0.0,1222.34,1222.34,1222.34,0.0
3548,1572,204,1,578.66,0.05,False,True,True,0.05,578.66,549.727,549.727,0.0
3549,1572,97,1,628.48,0.1,False,True,True,0.1,628.48,565.6320000000001,565.6320000000001,0.0
3550,1572,122,1,607.34,0.1,False,True,True,0.1,607.34,546.606,546.606,0.0
3551,1573,251,1,439.11,0.1,False,True,True,0.1,439.11,395.199,395.199,0.0
3552,1574,21,1,614.24,0.0,False,True,True,0.0,614.24,614.24,614.24,0.0
3553,1574,159,1,818.3,0.1,False,True,True,0.1,818.3,736.47,736.47,0.0
3554,1574,173,1,587.7,0.15,False,True,True,0.15,587.7,499.545,499.545,0.0
3555,1574,198,1,266.02,0.15,False,True,True,0.15,266.02,226.117,226.117,0.0
3556,1574,129,1,492.47,0.0,False,True,True,0.0,492.47,492.47,492.47,0.0
3557,1575,57,1,510.39,0.0,False,True,True,0.0,510.39,510.39,510.39,0.0
3558,1576,83,2,243.1,0.15,False,True,True,0.15,486.2,413.27,413.27,0.0
3559,1576,260,1,619.66,0.0,False,True,True,0.0,619.66,619.66,619.66,0.0
3560,1576,218,3,127.17,0.0,False,True,True,0.0,381.51,381.51,381.51,0.0
3561,1576,164,1,446.58,0.0,False,True,True,0.0,446.58,446.58,446.58,0.0
3562,1577,170,1,723.66,0.0,False,True,True,0.0,723.66,723.66,723.66,0.0
3563,1577,231,3,410.59,0.0,False,True,True,0.0,1231.77,1231.77,1231.77,0.0
3564,1578,74,2,171.2,0.0,False,True,True,0.0,342.4,342.4,342.4,0.0
3565,1578,252,2,274.43,0.05,False,True,True,0.05,548.86,521.417,521.417,0.0
3566,1579,299,1,725.08,0.15,False,True,True,0.15,725.08,616.318,616.318,0.0
3567,1579,272,1,5.69,0.05,False,True,True,0.05,5.69,5.4055,5.4055,0.0
3568,1580,32,1,338.4,0.0,False,True,True,0.0,338.4,338.4,338.4,0.0
3569,1580,214,1,304.46,0.0,False,True,True,0.0,304.46,304.46,304.46,0.0
3570,1580,207,-1,518.71,0.0,True,False,True,0.0,-518.71,-518.71,0.0,518.71
3571,1581,157,1,701.5,0.0,False,True,True,0.0,701.5,701.5,701.5,0.0
3572,1582,63,1,430.39,0.0,False,True,True,0.0,430.39,430.39,430.39,0.0
3573,1583,269,1,603.81,0.0,False,True,True,0.0,603.81,603.81,603.81,0.0
3574,1583,170,1,723.66,0.0,False,True,True,0.0,723.66,723.66,723.66,0.0
3575,1584,77,2,103.53,0.0,False,True,True,0.0,207.06,207.06,207.06,0.0
3576,1584,246,1,574.84,0.1,False,True,True,0.1,574.84,517.356,517.356,0.0
3577,1585,237,2,335.88,0.05,False,True,True,0.05,671.76,638.1719999999999,638.1719999999999,0.0
3578,1585,125,3,584.13,0.0,False,True,True,0.0,1752.3899999999999,1752.3899999999999,1752.3899999999999,0.0
3579,1586,74,1,171.2,0.05,False,True,True,0.05,171.2,162.64,162.64,0.0
3580,1586,221,1,704.75,0.0,False,True,True,0.0,704.75,704.75,704.75,0.0
3581,1586,166,1,278.38,0.0,False,True,True,0.0,278.38,278.38,278.38,0.0
3582,1587,81,1,779.01,0.2,False,True,True,0.2,779.01,623.2080000000001,623.2080000000001,0.0
3583,1588,254,1,286.86,0.0,False,True,True,0.0,286.86,286.86,286.86,0.0
3584,1588,1,1,433.54,0.2,False,True,True,0.2,433.54,346.83200000000005,346.83200000000005,0.0
3585,1588,295,-1,139.02,0.05,True,False,True,0.05,-139.02,-132.06900000000002,0.0,132.06900000000002
3586,1589,152,1,910.86,0.05,False,True,True,0.05,910.86,865.317,865.317,0.0
3587,1590,52,1,12.48,0.05,False,True,True,0.05,12.48,11.856,11.856,0.0
3588,1590,70,3,402.01,0.0,False,True,True,0.0,1206.03,1206.03,1206.03,0.0
3589,1591,203,1,431.09,0.2,False,True,True,0.2,431.09,344.872,344.872,0.0
3590,1591,164,1,446.58,0.2,False,True,True,0.2,446.58,357.264,357.264,0.0
3591,1591,248,1,75.61,0.0,False,True,True,0.0,75.61,75.61,75.61,0.0
3592,1591,197,2,538.79,0.2,False,True,True,0.2,1077.58,862.064,862.064,0.0
3593,1591,23,1,235.35,0.0,False,True,True,0.0,235.35,235.35,235.35,0.0
3594,1592,34,1,399.8,0.0,False,True,True,0.0,399.8,399.8,399.8,0.0
3595,1592,242,1,166.1,0.1,False,True,True,0.1,166.1,149.49,149.49,0.0
3596,1593,166,1,278.38,0.0,False,True,True,0.0,278.38,278.38,278.38,0.0
3597,1593,92,1,148.78,0.05,False,True,True,0.05,148.78,141.341,141.341,0.0
3598,1594,86,3,443.6,0.0,False,True,True,0.0,1330.8000000000002,1330.8000000000002,1330.8000000000002,0.0
3599,1595,35,1,425.48,0.2,False,True,True,0.2,425.48,340.384,340.384,0.0
3600,1595,171,1,14.73,0.0,False,True,True,0.0,14.73,14.73,14.73,0.0
3601,1596,69,1,274.11,0.0,False,True,True,0.0,274.11,274.11,274.11,0.0
3602,1596,6,-1,531.19,0.0,True,False,True,0.0,-531.19,-531.19,0.0,531.19
3603,1596,255,1,249.2,0.2,False,True,True,0.2,249.2,199.36,199.36,0.0
3604,1596,192,1,697.79,0.0,False,True,True,0.0,697.79,697.79,697.79,0.0
3605,1597,299,2,725.08,0.2,False,True,True,0.2,1450.16,1160.1280000000002,1160.1280000000002,0.0
3606,1598,205,1,367.74,0.0,False,True,True,0.0,367.74,367.74,367.74,0.0
3607,1598,96,1,682.77,0.0,False,True,True,0.0,682.77,682.77,682.77,0.0
3608,1599,267,1,253.7,0.0,False,True,True,0.0,253.7,253.7,253.7,0.0
3609,1600,172,1,104.56,0.0,False,True,True,0.0,104.56,104.56,104.56,0.0
3610,1600,253,1,621.95,0.0,False,True,True,0.0,621.95,621.95,621.95,0.0
3611,1600,138,1,54.35,0.0,False,True,True,0.0,54.35,54.35,54.35,0.0
3612,1601,128,1,686.4,0.0,False,True,True,0.0,686.4,686.4,686.4,0.0
3613,1601,134,3,541.79,0.1,False,True,True,0.1,1625.37,1462.8329999999999,1462.8329999999999,0.0
3614,1601,262,1,214.85,0.2,False,True,True,0.2,214.85,171.88,171.88,0.0
3615,1602,286,1,47.93,0.0,False,True,True,0.0,47.93,47.93,47.93,0.0
3616,1603,62,2,244.7,0.15,False,True,True,0.15,489.4,415.98999999999995,415.98999999999995,0.0
3617,1603,250,2,8284.0,0.05,False,True,True,0.05,16568.0,15739.599999999999,15739.599999999999,0.0
3618,1604,7,1,357.42,0.05,False,True,True,0.05,357.42,339.549,339.549,0.0
3619,1604,22,1,205.71,0.0,False,True,True,0.0,205.71,205.71,205.71,0.0
3620,1605,58,1,87.55,0.15,False,True,True,0.15,87.55,74.41749999999999,74.41749999999999,0.0
3621,1605,114,1,23.97,0.05,False,True,True,0.05,23.97,22.7715,22.7715,0.0
3622,1605,222,2,264.61,0.0,False,True,True,0.0,529.22,529.22,529.22,0.0
3623,1605,95,3,711.68,0.1,False,True,True,0.1,2135.04,1921.536,1921.536,0.0
3624,1606,71,3,362.18,0.0,False,True,True,0.0,1086.54,1086.54,1086.54,0.0
3625,1606,149,3,382.77,0.2,False,True,True,0.2,1148.31,918.648,918.648,0.0
3626,1607,178,1,563.12,0.1,False,True,True,0.1,563.12,506.808,506.808,0.0
3627,1607,82,1,235.49,0.1,False,True,True,0.1,235.49,211.941,211.941,0.0
3628,1607,261,2,429.63,0.1,False,True,True,0.1,859.26,773.3340000000001,773.3340000000001,0.0
3629,1608,77,1,103.53,0.0,False,True,True,0.0,103.53,103.53,103.53,0.0
3630,1608,133,1,479.79,0.0,False,True,True,0.0,479.79,479.79,479.79,0.0
3631,1608,182,1,500.91,0.15,False,True,True,0.15,500.91,425.7735,425.7735,0.0
3632,1608,215,1,501.1,0.0,False,True,True,0.0,501.1,501.1,501.1,0.0
3633,1609,177,2,156.12,0.0,False,True,True,0.0,312.24,312.24,312.24,0.0
3634,1609,292,1,425.68,0.0,False,True,True,0.0,425.68,425.68,425.68,0.0
3635,1609,204,1,578.66,0.0,False,True,True,0.0,578.66,578.66,578.66,0.0
3636,1609,289,2,635.36,0.0,False,True,True,0.0,1270.72,1270.72,1270.72,0.0
3637,1609,66,2,447.18,0.0,False,True,True,0.0,894.36,894.36,894.36,0.0
3638,1610,96,1,682.77,0.15,False,True,True,0.15,682.77,580.3544999999999,580.3544999999999,0.0
3639,1611,204,1,578.66,0.05,False,True,True,0.05,578.66,549.727,549.727,0.0
3640,1612,19,1,727.02,0.0,False,True,True,0.0,727.02,727.02,727.02,0.0
3641,1612,143,2,421.93,0.05,False,True,True,0.05,843.86,801.667,801.667,0.0
3642,1612,272,1,5.69,0.0,False,True,True,0.0,5.69,5.69,5.69,0.0
3643,1612,89,1,247.06,0.05,False,True,True,0.05,247.06,234.707,234.707,0.0
3644,1613,73,3,346.78,0.0,False,True,True,0.0,1040.34,1040.34,1040.34,0.0
3645,1613,123,1,840.94,0.0,False,True,True,0.0,840.94,840.94,840.94,0.0
3646,1614,177,3,156.12,0.05,False,True,True,0.05,468.36,444.942,444.942,0.0
3647,1614,288,2,515.26,0.1,False,True,True,0.1,1030.52,927.468,927.468,0.0
3648,1615,14,1,90.93,0.0,False,True,True,0.0,90.93,90.93,90.93,0.0
3649,1615,10,1,309.24,0.0,False,True,True,0.0,309.24,309.24,309.24,0.0
3650,1616,143,1,421.93,0.15,False,True,True,0.15,421.93,358.6405,358.6405,0.0
3651,1616,127,1,111.4,0.0,False,True,True,0.0,111.4,111.4,111.4,0.0
3652,1616,123,1,840.94,0.0,False,True,True,0.0,840.94,840.94,840.94,0.0
3653,1617,217,1,479.18,0.2,False,True,True,0.2,479.18,383.34400000000005,383.34400000000005,0.0
3654,1617,247,1,708.26,0.0,False,True,True,0.0,708.26,708.26,708.26,0.0
3655,1617,50,1,240.1,0.15,False,True,True,0.15,240.1,204.08499999999998,204.08499999999998,0.0
3656,1617,283,1,680.49,0.0,False,True,True,0.0,680.49,680.49,680.49,0.0
3657,1618,229,1,690.53,0.0,False,True,True,0.0,690.53,690.53,690.53,0.0
3658,1618,178,1,563.12,0.0,False,True,True,0.0,563.12,563.12,563.12,0.0
3659,1619,67,1,355.8,0.0,False,True,True,0.0,355.8,355.8,355.8,0.0
3660,1619,253,1,621.95,0.1,False,True,True,0.1,621.95,559.7550000000001,559.7550000000001,0.0
3661,1620,55,1,395.52,0.0,False,True,True,0.0,395.52,395.52,395.52,0.0
3662,1621,18,1,35.67,0.0,False,True,True,0.0,35.67,35.67,35.67,0.0
3663,1622,153,1,530.38,0.1,False,True,True,0.1,530.38,477.342,477.342,0.0
3664,1622,147,1,517.03,0.15,False,True,True,0.15,517.03,439.47549999999995,439.47549999999995,0.0
3665,1622,287,1,754.14,0.05,False,True,True,0.05,754.14,716.433,716.433,0.0
3666,1622,160,1,150.1,0.0,False,True,True,0.0,150.1,150.1,150.1,0.0
3667,1623,67,1,355.8,0.0,False,True,True,0.0,355.8,355.8,355.8,0.0
3668,1624,243,1,746.93,0.0,False,True,True,0.0,746.93,746.93,746.93,0.0
3669,1624,228,1,162.75,0.0,False,True,True,0.0,162.75,162.75,162.75,0.0
3670,1624,267,-1,253.7,0.0,True,False,True,0.0,-253.7,-253.7,0.0,253.7
3671,1625,294,1,141.94,0.05,False,True,True,0.05,141.94,134.843,134.843,0.0
3672,1625,168,-1,649.6,0.0,True,False,True,0.0,-649.6,-649.6,0.0,649.6
3673,1625,34,1,399.8,0.0,False,True,True,0.0,399.8,399.8,399.8,0.0
3674,1625,89,1,247.06,0.05,False,True,True,0.05,247.06,234.707,234.707,0.0
3675,1626,250,1,8284.0,0.0,False,True,True,0.0,8284.0,8284.0,8284.0,0.0
3676,1627,289,3,635.36,0.15,False,True,True,0.15,1906.08,1620.168,1620.168,0.0
3677,1628,70,1,402.01,0.0,False,True,True,0.0,402.01,402.01,402.01,0.0
3678,1628,12,2,156.75,0.0,False,True,True,0.0,313.5,313.5,313.5,0.0
3679,1628,259,2,533.22,0.05,False,True,True,0.05,1066.44,1013.118,1013.118,0.0
3680,1629,175,1,600.57,0.1,False,True,True,0.1,600.57,540.513,540.513,0.0
3681,1629,22,1,205.71,0.0,False,True,True,0.0,205.71,205.71,205.71,0.0
3682,1630,181,1,37.18,0.0,False,True,True,0.0,37.18,37.18,37.18,0.0
3683,1630,81,1,779.01,0.0,False,True,True,0.0,779.01,779.01,779.01,0.0
3684,1630,151,2,625.19,0.05,False,True,True,0.05,1250.38,1187.861,1187.861,0.0
3685,1631,265,1,839.64,0.0,False,True,True,0.0,839.64,839.64,839.64,0.0
3686,1631,59,1,287.12,0.0,False,True,True,0.0,287.12,287.12,287.12,0.0
3687,1632,132,1,299.38,0.15,False,True,True,0.15,299.38,254.47299999999998,254.47299999999998,0.0
3688,1632,222,1,264.61,0.05,False,True,True,0.05,264.61,251.3795,251.3795,0.0
3689,1632,255,1,249.2,0.0,False,True,True,0.0,249.2,249.2,249.2,0.0
3690,1632,67,1,355.8,0.1,False,True,True,0.1,355.8,320.22,320.22,0.0
3691,1633,225,1,939.11,0.0,False,True,True,0.0,939.11,939.11,939.11,0.0
3692,1634,16,3,245.66,0.0,False,True,True,0.0,736.98,736.98,736.98,0.0
3693,1634,296,1,361.73,0.0,False,True,True,0.0,361.73,361.73,361.73,0.0
3694,1634,202,1,514.85,0.05,False,True,True,0.05,514.85,489.1075,489.1075,0.0
3695,1634,255,2,249.2,0.0,False,True,True,0.0,498.4,498.4,498.4,0.0
3696,1635,118,1,611.17,0.0,False,True,True,0.0,611.17,611.17,611.17,0.0
3697,1636,199,3,51.0,0.1,False,True,True,0.1,153.0,137.70000000000002,137.70000000000002,0.0
3698,1636,74,2,171.2,0.0,False,True,True,0.0,342.4,342.4,342.4,0.0
3699,1636,195,1,132.26,0.0,False,True,True,0.0,132.26,132.26,132.26,0.0
3700,1637,115,1,251.88,0.0,False,True,True,0.0,251.88,251.88,251.88,0.0
3701,1638,194,1,222.76,0.05,False,True,True,0.05,222.76,211.62199999999999,211.62199999999999,0.0
3702,1639,294,1,141.94,0.1,False,True,True,0.1,141.94,127.746,127.746,0.0
3703,1640,20,1,548.49,0.0,False,True,True,0.0,548.49,548.49,548.49,0.0
3704,1640,173,1,587.7,0.2,False,True,True,0.2,587.7,470.1600000000001,470.1600000000001,0.0
3705,1641,61,2,512.76,0.0,False,True,True,0.0,1025.52,1025.52,1025.52,0.0
3706,1641,200,1,533.81,0.0,False,True,True,0.0,533.81,533.81,533.81,0.0
3707,1642,187,2,127.57,0.15,False,True,True,0.15,255.14,216.86899999999997,216.86899999999997,0.0
3708,1643,187,3,127.57,0.0,False,True,True,0.0,382.71,382.71,382.71,0.0
3709,1643,84,2,43.2,0.0,False,True,True,0.0,86.4,86.4,86.4,0.0
3710,1644,172,1,104.56,0.0,False,True,True,0.0,104.56,104.56,104.56,0.0
3711,1644,19,1,727.02,0.2,False,True,True,0.2,727.02,581.616,581.616,0.0
3712,1644,197,1,538.79,0.05,False,True,True,0.05,538.79,511.85049999999995,511.85049999999995,0.0
3713,1645,294,1,141.94,0.1,False,True,True,0.1,141.94,127.746,127.746,0.0
3714,1645,109,-1,59.23,0.0,True,False,True,0.0,-59.23,-59.23,0.0,59.23
3715,1645,242,2,166.1,0.0,False,True,True,0.0,332.2,332.2,332.2,0.0
3716,1646,185,1,582.19,0.0,False,True,True,0.0,582.19,582.19,582.19,0.0
3717,1647,192,1,697.79,0.0,False,True,True,0.0,697.79,697.79,697.79,0.0
3718,1647,44,1,6.81,0.05,False,True,True,0.05,6.81,6.469499999999999,6.469499999999999,0.0
3719,1647,173,1,587.7,0.0,False,True,True,0.0,587.7,587.7,587.7,0.0
3720,1648,252,1,274.43,0.1,False,True,True,0.1,274.43,246.98700000000002,246.98700000000002,0.0
3721,1649,91,1,369.86,0.0,False,True,True,0.0,369.86,369.86,369.86,0.0
3722,1649,74,1,171.2,0.0,False,True,True,0.0,171.2,171.2,171.2,0.0
3723,1650,154,1,115.68,0.0,False,True,True,0.0,115.68,115.68,115.68,0.0
3724,1650,159,2,818.3,0.0,False,True,True,0.0,1636.6,1636.6,1636.6,0.0
3725,1651,126,1,240.49,0.0,False,True,True,0.0,240.49,240.49,240.49,0.0
3726,1651,282,3,280.61,0.05,False,True,True,0.05,841.83,799.7385,799.7385,0.0
3727,1651,280,1,121.8,0.0,False,True,True,0.0,121.8,121.8,121.8,0.0
3728,1651,159,2,818.3,0.15,False,True,True,0.15,1636.6,1391.11,1391.11,0.0
3729,1652,56,1,186.07,0.15,False,True,True,0.15,186.07,158.15949999999998,158.15949999999998,0.0
3730,1652,216,1,492.92,0.0,False,True,True,0.0,492.92,492.92,492.92,0.0
3731,1653,273,2,560.24,0.05,False,True,True,0.05,1120.48,1064.456,1064.456,0.0
3732,1654,170,1,723.66,0.0,False,True,True,0.0,723.66,723.66,723.66,0.0
3733,1654,228,1,162.75,0.05,False,True,True,0.05,162.75,154.61249999999998,154.61249999999998,0.0
3734,1655,221,3,704.75,0.0,False,True,True,0.0,2114.25,2114.25,2114.25,0.0
3735,1656,106,1,150.04,0.05,False,True,True,0.05,150.04,142.53799999999998,142.53799999999998,0.0
3736,1656,161,1,68.77,0.2,False,True,True,0.2,68.77,55.016,55.016,0.0
3737,1657,67,2,355.8,0.0,False,True,True,0.0,711.6,711.6,711.6,0.0
3738,1658,250,1,8284.0,0.2,False,True,True,0.2,8284.0,6627.200000000001,6627.200000000001,0.0
3739,1659,286,1,47.93,0.1,False,True,True,0.1,47.93,43.137,43.137,0.0
3740,1659,119,1,519.85,0.0,False,True,True,0.0,519.85,519.85,519.85,0.0
3741,1660,260,1,619.66,0.05,False,True,True,0.05,619.66,588.6769999999999,588.6769999999999,0.0
3742,1660,186,1,290.81,0.0,False,True,True,0.0,290.81,290.81,290.81,0.0
3743,1660,275,1,82.62,0.0,False,True,True,0.0,82.62,82.62,82.62,0.0
3744,1661,164,1,446.58,0.0,False,True,True,0.0,446.58,446.58,446.58,0.0
3745,1661,248,1,75.61,0.0,False,True,True,0.0,75.61,75.61,75.61,0.0
3746,1661,73,1,346.78,0.0,False,True,True,0.0,346.78,346.78,346.78,0.0
3747,1661,190,1,707.42,0.1,False,True,True,0.1,707.42,636.678,636.678,0.0
3748,1662,276,2,341.21,0.0,False,True,True,0.0,682.42,682.42,682.42,0.0
3749,1662,21,1,614.24,0.0,False,True,True,0.0,614.24,614.24,614.24,0.0
3750,1663,225,1,939.11,0.0,False,True,True,0.0,939.11,939.11,939.11,0.0
3751,1663,17,1,953.82,0.0,False,True,True,0.0,953.82,953.82,953.82,0.0
3752,1663,142,1,717.32,0.0,False,True,True,0.0,717.32,717.32,717.32,0.0
3753,1664,29,2,103.82,0.1,False,True,True,0.1,207.64,186.876,186.876,0.0
3754,1665,242,1,166.1,0.15,False,True,True,0.15,166.1,141.185,141.185,0.0
3755,1665,278,1,402.71,0.0,False,True,True,0.0,402.71,402.71,402.71,0.0
3756,1666,269,1,603.81,0.0,False,True,True,0.0,603.81,603.81,603.81,0.0
3757,1666,241,1,306.12,0.1,False,True,True,0.1,306.12,275.50800000000004,275.50800000000004,0.0
3758,1666,244,-1,263.25,0.0,True,False,True,0.0,-263.25,-263.25,0.0,263.25
3759,1666,127,1,111.4,0.15,False,True,True,0.15,111.4,94.69,94.69,0.0
3760,1667,211,1,943.9,0.0,False,True,True,0.0,943.9,943.9,943.9,0.0
3761,1667,256,1,537.93,0.0,False,True,True,0.0,537.93,537.93,537.93,0.0
3762,1667,6,2,531.19,0.1,False,True,True,0.1,1062.38,956.1420000000002,956.1420000000002,0.0
3763,1667,150,1,182.12,0.0,False,True,True,0.0,182.12,182.12,182.12,0.0
3764,1668,9,3,66.57,0.05,False,True,True,0.05,199.70999999999998,189.72449999999998,189.72449999999998,0.0
3765,1668,76,1,938.11,0.0,False,True,True,0.0,938.11,938.11,938.11,0.0
3766,1668,177,1,156.12,0.0,False,True,True,0.0,156.12,156.12,156.12,0.0
3767,1669,235,1,370.09,0.0,False,True,True,0.0,370.09,370.09,370.09,0.0
3768,1670,284,1,228.9,0.0,False,True,True,0.0,228.9,228.9,228.9,0.0
3769,1670,257,1,8.4,0.0,False,True,True,0.0,8.4,8.4,8.4,0.0
3770,1671,201,1,567.68,0.05,False,True,True,0.05,567.68,539.2959999999999,539.2959999999999,0.0
3771,1671,268,1,23.79,0.05,False,True,True,0.05,23.79,22.600499999999997,22.600499999999997,0.0
3772,1672,24,1,696.97,0.0,False,True,True,0.0,696.97,696.97,696.97,0.0
3773,1672,66,1,447.18,0.0,False,True,True,0.0,447.18,447.18,447.18,0.0
3774,1672,284,1,228.9,0.0,False,True,True,0.0,228.9,228.9,228.9,0.0
3775,1673,286,2,47.93,0.0,False,True,True,0.0,95.86,95.86,95.86,0.0
3776,1673,294,1,141.94,0.0,False,True,True,0.0,141.94,141.94,141.94,0.0
3777,1674,290,1,908.96,0.2,False,True,True,0.2,908.96,727.1680000000001,727.1680000000001,0.0
3778,1674,111,1,227.31,0.0,False,True,True,0.0,227.31,227.31,227.31,0.0
3779,1674,257,1,8.4,0.1,False,True,True,0.1,8.4,7.5600000000000005,7.5600000000000005,0.0
3780,1675,203,1,431.09,0.05,False,True,True,0.05,431.09,409.53549999999996,409.53549999999996,0.0
3781,1676,230,2,829.69,0.05,False,True,True,0.05,1659.38,1576.411,1576.411,0.0
3782,1676,168,1,649.6,0.1,False,True,True,0.1,649.6,584.64,584.64,0.0
3783,1677,151,1,625.19,0.0,False,True,True,0.0,625.19,625.19,625.19,0.0
3784,1677,273,1,560.24,0.05,False,True,True,0.05,560.24,532.228,532.228,0.0
3785,1677,14,1,90.93,0.15,False,True,True,0.15,90.93,77.29050000000001,77.29050000000001,0.0
3786,1677,271,1,756.22,0.0,False,True,True,0.0,756.22,756.22,756.22,0.0
3787,1677,150,2,182.12,0.1,False,True,True,0.1,364.24,327.81600000000003,327.81600000000003,0.0
3788,1678,9,2,66.57,0.0,False,True,True,0.0,133.14,133.14,133.14,0.0
3789,1678,240,1,555.47,0.15,False,True,True,0.15,555.47,472.1495,472.1495,0.0
3790,1678,126,1,240.49,0.0,False,True,True,0.0,240.49,240.49,240.49,0.0
3791,1678,61,1,512.76,0.05,False,True,True,0.05,512.76,487.12199999999996,487.12199999999996,0.0
3792,1678,176,1,199.39,0.05,False,True,True,0.05,199.39,189.42049999999998,189.42049999999998,0.0
3793,1679,226,1,211.98,0.0,False,True,True,0.0,211.98,211.98,211.98,0.0
3794,1679,160,1,150.1,0.0,False,True,True,0.0,150.1,150.1,150.1,0.0
3795,1679,284,1,228.9,0.0,False,True,True,0.0,228.9,228.9,228.9,0.0
3796,1680,197,1,538.79,0.1,False,True,True,0.1,538.79,484.911,484.911,0.0
3797,1680,171,1,14.73,0.0,False,True,True,0.0,14.73,14.73,14.73,0.0
3798,1680,260,3,619.66,0.15,False,True,True,0.15,1858.98,1580.133,1580.133,0.0
3799,1680,202,1,514.85,0.0,False,True,True,0.0,514.85,514.85,514.85,0.0
3800,1681,50,1,240.1,0.0,False,True,True,0.0,240.1,240.1,240.1,0.0
3801,1681,179,1,478.65,0.1,False,True,True,0.1,478.65,430.78499999999997,430.78499999999997,0.0
3802,1681,95,1,711.68,0.05,False,True,True,0.05,711.68,676.0959999999999,676.0959999999999,0.0
3803,1682,21,1,614.24,0.0,False,True,True,0.0,614.24,614.24,614.24,0.0
3804,1683,279,2,226.81,0.0,False,True,True,0.0,453.62,453.62,453.62,0.0
3805,1683,162,1,126.53,0.0,False,True,True,0.0,126.53,126.53,126.53,0.0
3806,1683,57,1,510.39,0.0,False,True,True,0.0,510.39,510.39,510.39,0.0
3807,1683,230,1,829.69,0.0,False,True,True,0.0,829.69,829.69,829.69,0.0
3808,1684,288,1,515.26,0.15,False,True,True,0.15,515.26,437.971,437.971,0.0
