product_id,product_name,recommended_product_id,recommended_product_name,similarity,rank
93,Fear Appliance,241,Low Personal Care,0.09648062312349497,5
94,Animal Appliance,104,Major Men,0.105777177069589,1
94,Animal Appliance,128,Pretty Kid,0.09857281161802885,2
94,Animal Appliance,240,Military Supplement,0.09293533804764306,3
94,Animal Appliance,214,Safe Skincare,0.07466013667894413,4
94,Animal Appliance,275,Culture Children,0.07442084075352508,5
95,They Appliance,208,Series Skincare,0.1129331529006903,1
95,They Appliance,118,During Men,0.11141720290623111,2
95,They Appliance,166,Power Fitnes,0.10512928338279501,3
95,They Appliance,2,Maintain Laptop,0.097742849999775,4
95,They Appliance,77,What Furniture,0.09383021146734066,5
96,Mind Decor,262,Case Media,0.09847982464479192,1
96,Mind Decor,233,Say Haircare,0.09770401435159617,2
96,Mind Decor,31,Wide Laptop,0.09007546982220897,3
96,Mind Decor,183,High Camping,0.08673817482393109,4
96,Mind Decor,174,Social Cycling,0.07819184288945057,5
97,Black Appliance,204,Artist Supplement,0.13418085230494445,1
97,Black Appliance,207,Impact Haircare,0.13218592315208869,2
97,Black Appliance,293,Almost Non-Fiction,0.12305839742019736,3
97,Black Appliance,279,Scientist Non-Fiction,0.11314070555035512,4
97,Black Appliance,1,Black Camera,0.10892674246631687,5
98,Southern Appliance,163,Ready Cycling,0.11798497593106737,1
98,Southern Appliance,103,Carry Women,0.10036938356837077,2
98,Southern Appliance,165,Up Cycling,0.09095085938862486,3
98,Southern Appliance,69,Front Decor,0.08603090020146065,4
98,Southern Appliance,190,Over Cycling,0.08539125638299666,5
99,Level Decor,14,Find Headphone,0.14547859349066158,1
99,Level Decor,280,Start Fiction,0.09759000729485331,2
99,Level Decor,240,Military Supplement,0.08921722983855179,3
99,Level Decor,104,Major Men,0.08703882797784891,4
99,Level Decor,253,Happen Fiction,0.07513913622228602,5
100,Sea Appliance,166,Power Fitnes,0.09805806756909202,1
100,Sea Appliance,250,Discover Haircare,0.08036342149471598,2
100,Sea Appliance,11,Change Smartphone,0.07992898356345547,3
100,Sea Appliance,295,Among Media,0.07936507936507936,4
100,Sea Appliance,215,Want Supplement,0.07857415688813241,5
101,Cut Women,49,Left Laptop,0.18208926018230742,1
101,Cut Women,9,Right Laptop,0.17444514138887413,2
101,Cut Women,28,Series Accessorie,0.146076181461269,3
101,Cut Women,231,Food Personal Care,0.14227759830611805,4
101,Cut Women,22,Scientist Smartphone,0.14008295367013143,5
102,Three Women,168,Wait Camping,0.17323371679589578,1
102,Three Women,294,Owner Non-Fiction,0.14834770727423166,2
102,Three Women,22,Scientist Smartphone,0.12626906806902635,3
102,Three Women,204,Artist Supplement,0.12131186985386821,4
102,Three Women,93,Fear Appliance,0.11603489020411425,5
103,Carry Women,121,Themselves Footwear,0.1558573000398393,1
103,Carry Women,64,Task Appliance,0.14250148136876245,2
103,Carry Women,195,After Fitnes,0.12857571271486287,3
103,Carry Women,59,Action Furniture,0.12154742509255277,4
103,Carry Women,35,Wide Camera,0.10740432270821093,5
104,Major Men,40,Because Laptop,0.143921727864275,1
104,Major Men,17,Light Laptop,0.12490366087200802,2
104,Major Men,54,We Decor,0.12385842357671556,3
104,Major Men,65,Scene Appliance,0.11009637651263604,4
104,Major Men,188,Involve Fitnes,0.10794129589820627,5
105,Physical Footwear,277,Your Non-Fiction,0.1113574869323887,1
105,Physical Footwear,236,Down Haircare,0.10734844004467697,2
105,Physical Footwear,271,Create Children,0.1072489972812817,3
105,Physical Footwear,18,Rest Camera,0.10074289093809564,4
105,Physical Footwear,17,Light Laptop,0.09270348699136446,5
106,Oil Footwear,116,Ahead Men,0.1374416265488099,1
106,Oil Footwear,204,Artist Supplement,0.09753841331435327,2
106,Oil Footwear,97,Black Appliance,0.09379580992210837,3
106,Oil Footwear,238,Able Haircare,0.09284141650970551,4
106,Oil Footwear,250,Discover Haircare,0.09046047087370111,5
107,Appear Women,216,Effort Supplement,0.1623086135160589,1
107,Appear Women,275,Culture Children,0.1270001270001905,2
107,Appear Women,167,Practice Fitnes,0.09600307214746387,3
107,Appear Women,204,Artist Supplement,0.09586343124133592,4
107,Appear Women,201,When Supplement,0.09240616554505461,5
108,Word Men,296,Question Non-Fiction,0.13001274187308592,1
108,Word Men,19,Improve Smartphone,0.11941628680530642,2
108,Word Men,145,Unit Men,0.10522672835293127,3
108,Word Men,217,Measure Skincare,0.09935326726564042,4
108,Word Men,81,Real Furniture,0.09240616554505461,5
109,Health Footwear,262,Case Media,0.17273555112213854,1
109,Health Footwear,287,Total Fiction,0.14120970030991198,2
109,Health Footwear,199,Yes Fitnes,0.12247142539179548,3
109,Health Footwear,156,Occur Camping,0.11481582730452866,4
109,Health Footwear,172,Half Team Sport,0.10832372170111784,5
110,Section Footwear,53,Student Decor,0.16882255653392897,1
110,Section Footwear,237,Against Skincare,0.16657109542957085,2
110,Section Footwear,236,Down Haircare,0.1292191476761844,3
110,Section Footwear,249,Across Skincare,0.12547286652195427,4
110,Section Footwear,292,Store Fiction,0.10032098331096906,5
111,Situation Men,55,Others Cookware,0.13227206582864903,1
111,Situation Men,89,Prepare Cookware,0.12861080525406426,2
111,Situation Men,266,Feeling Non-Fiction,0.12149965068900642,3
111,Situation Men,47,Central Camera,0.11792793120310564,4
111,Situation Men,294,Owner Non-Fiction,0.10815406815659187,5
112,Performance Women,245,Throughout Personal Care,0.12254258527460647,1
112,Performance Women,155,Away Camping,0.10478351413485065,2
112,Performance Women,209,Leg Skincare,0.10344827586206894,3
112,Performance Women,225,Discover Skincare,0.0875376219064817,4
112,Performance Women,135,Road Women,0.08708522806713909,5
113,Represent Kid,230,Fight Supplement,0.10690449676496976,1
113,Represent Kid,275,Culture Children,0.08366600265340755,2
113,Represent Kid,161,Between Fitnes,0.08172536479247933,3
113,Represent Kid,258,Difference Fiction,0.08132500607904443,4
113,Represent Kid,107,Appear Women,0.07589709258986453,5
114,History Kid,50,Wear Headphone,0.12171612389003691,1
114,History Kid,181,Choice Team Sport,0.10226199851298273,2
114,History Kid,119,Reflect Kid,0.09901475429766744,3
114,History Kid,170,Offer Team Sport,0.09110136110168687,4
114,History Kid,167,Practice Fitnes,0.0890870806374748,5
115,Quickly Footwear,227,Daughter Supplement,0.16222142113076254,1
115,Quickly Footwear,229,Thus Skincare,0.1111111111111111,2
115,Quickly Footwear,6,Important Laptop,0.10629880069054679,3
115,Quickly Footwear,149,Move Kid,0.09622504486493763,4
115,Quickly Footwear,40,Because Laptop,0.09186304243492507,5
116,Ahead Men,106,Oil Footwear,0.1374416265488099,1
116,Ahead Men,279,Scientist Non-Fiction,0.12434118282549846,2
116,Ahead Men,61,Trade Appliance,0.09219864597038362,3
116,Ahead Men,124,Act Kid,0.08494119857293758,4
116,Ahead Men,30,Hospital Laptop,0.08481041912882634,5
117,White Men,63,Song Appliance,0.09792364931869324,1
117,White Men,247,Good Haircare,0.09065968278232492,2
117,White Men,173,Soon Fitnes,0.08886426375707066,3
117,White Men,167,Practice Fitnes,0.08847479104076177,4
117,White Men,299,Know Non-Fiction,0.08783689670053689,5
118,During Men,157,First Camping,0.12515362727748633,1
118,During Men,138,By Kid,0.11618950038622249,2
118,During Men,95,They Appliance,0.11141720290623111,3
118,During Men,71,Green Furniture,0.10894095588038442,4
118,During Men,173,Soon Fitnes,0.1001958865736239,5
119,Reflect Kid,129,Direction Kid,0.11091871077436039,1
119,Reflect Kid,291,Since Non-Fiction,0.10188534162169866,2
119,Reflect Kid,114,History Kid,0.09901475429766744,3
119,Reflect Kid,60,Coach Furniture,0.0945262908268554,4
119,Reflect Kid,13,Support Headphone,0.09193289141911526,5
120,Society Kid,77,What Furniture,0.14586499149789453,1
120,Society Kid,25,Protect Headphone,0.13864213697584937,2
120,Society Kid,18,Rest Camera,0.08661986608440463,3
120,Society Kid,280,Start Fiction,0.08537347209531382,4
120,Society Kid,238,Able Haircare,0.08247860988423222,5
121,Themselves Footwear,103,Carry Women,0.1558573000398393,1
121,Themselves Footwear,66,Wide Cookware,0.1500468969841066,2
121,Themselves Footwear,84,Per Cookware,0.12009611535381536,3
121,Themselves Footwear,87,Property Furniture,0.09705231721239391,4
121,Themselves Footwear,59,Action Furniture,0.0899842541331695,5
122,Attorney Men,200,White Fitnes,0.13464028341974354,1
122,Attorney Men,277,Your Non-Fiction,0.13139036155660136,2
122,Attorney Men,167,Practice Fitnes,0.10585122480499261,3
122,Attorney Men,185,Avoid Camping,0.10188534162169866,4
122,Attorney Men,289,Available Non-Fiction,0.09970960320351537,5
123,Anything Footwear,228,Over Skincare,0.11638139694290356,1
123,Anything Footwear,82,Rich Furniture,0.10385232314160164,2
123,Anything Footwear,145,Unit Men,0.09140375378674888,3
123,Anything Footwear,85,Event Furniture,0.08824483667908929,4
123,Anything Footwear,108,Word Men,0.08759357437106756,5
124,Act Kid,40,Because Laptop,0.11740274126621313,1
124,Act Kid,245,Throughout Personal Care,0.11359236684941296,2
124,Act Kid,198,Later Cycling,0.10468478451804275,3
124,Act Kid,191,Yeah Camping,0.10041067934611822,4
124,Act Kid,279,Scientist Non-Fiction,0.09759000729485331,5
125,Increase Women,147,Later Women,0.14055902285436914,1
125,Increase Women,86,Less Decor,0.12315815304269713,2
125,Increase Women,187,Artist Team Sport,0.11589224922751923,3
125,Increase Women,250,Discover Haircare,0.10614713278680385,4
125,Increase Women,68,Bar Appliance,0.09949879346007118,5
126,Field Men,42,Cost Camera,0.158550498051498,1
126,Field Men,239,Increase Haircare,0.12332334556599062,2
126,Field Men,146,Difficult Women,0.12002400720240086,3
126,Field Men,74,Serve Appliance,0.11233851340327919,4
126,Field Men,211,Everyone Skincare,0.10868281233544477,5
127,Research Footwear,14,Find Headphone,0.13446321855011928,1
127,Research Footwear,133,Actually Kid,0.12385842357671556,2
127,Research Footwear,203,Officer Skincare,0.11094003924504584,3
127,Research Footwear,79,Hand Furniture,0.0944911182523068,4
127,Research Footwear,263,Way Media,0.08770580193070293,5
128,Pretty Kid,183,High Camping,0.1250199346145913,1
128,Pretty Kid,134,Democrat Kid,0.12041817577478922,2
128,Pretty Kid,80,Success Furniture,0.115001613554367,3
128,Pretty Kid,181,Choice Team Sport,0.11493256424549748,4
128,Pretty Kid,36,Work Smartphone,0.10706067580626215,5
129,Direction Kid,235,Training Personal Care,0.11908262790561672,1
129,Direction Kid,119,Reflect Kid,0.11091871077436039,2
129,Direction Kid,159,Positive Camping,0.09467621366623019,3
129,Direction Kid,73,Travel Appliance,0.08780592274176195,4
129,Direction Kid,207,Impact Haircare,0.08738275920531946,5
130,Fly Kid,198,Later Cycling,0.1538800203579465,1
130,Fly Kid,59,Action Furniture,0.07915594835766293,2
130,Fly Kid,12,Get Smartphone,0.07517640165488822,3
130,Fly Kid,246,Close Personal Care,0.07412493166611012,4
130,Fly Kid,73,Travel Appliance,0.0706616245726062,5
131,Spring Kid,203,Officer Skincare,0.118803729069973,1
131,Spring Kid,34,Television Laptop,0.11295873232409888,2
131,Spring Kid,295,Among Media,0.10642514280235015,3
131,Spring Kid,191,Yeah Camping,0.09216687726822183,4
131,Spring Kid,66,Wide Cookware,0.08461937471325838,5
132,Set Men,149,Move Kid,0.1315587028960544,1
132,Set Men,2,Maintain Laptop,0.11308055883843512,2
132,Set Men,48,Court Camera,0.10304150359259072,3
132,Set Men,198,Later Cycling,0.10162017339941976,4
132,Set Men,188,Involve Fitnes,0.09768498542662232,5
133,Actually Kid,203,Officer Skincare,0.15267620413811483,1
133,Actually Kid,192,Participant Camping,0.14608272377400622,2
133,Actually Kid,127,Research Footwear,0.12385842357671556,3
133,Actually Kid,267,Born Fiction,0.12016032071277435,4
133,Actually Kid,161,Between Fitnes,0.11222061815424866,5
134,Democrat Kid,244,Thus Supplement,0.1318713563037654,1
134,Democrat Kid,128,Pretty Kid,0.12041817577478922,2
134,Democrat Kid,58,Artist Appliance,0.1177835511279211,3
134,Democrat Kid,182,Answer Fitnes,0.11587244366483038,4
134,Democrat Kid,232,Partner Personal Care,0.10164463907684078,5
135,Road Women,61,Trade Appliance,0.10952739918170662,1
135,Road Women,300,Those Non-Fiction,0.10091360385895382,2
135,Road Women,128,Pretty Kid,0.09414011945389701,3
135,Road Women,23,Cost Headphone,0.0895451149195559,4
135,Road Women,175,Either Fitnes,0.08884278944919168,5
136,Watch Footwear,39,Yeah Laptop,0.09221708989964485,1
136,Watch Footwear,73,Travel Appliance,0.08500063086639832,2
136,Watch Footwear,225,Discover Skincare,0.07703945430349209,3
136,Watch Footwear,269,Note Non-Fiction,0.07470873676376283,4
136,Watch Footwear,60,Coach Furniture,0.07279280907269312,5
137,Particular Kid,22,Scientist Smartphone,0.1540912490371446,1
137,Particular Kid,230,Fight Supplement,0.1085303927655574,2
137,Particular Kid,12,Get Smartphone,0.10175966581017658,3
137,Particular Kid,63,Song Appliance,0.09944903161976938,4
137,Particular Kid,290,Administration Children,0.09188458377475332,5
138,By Kid,77,What Furniture,0.16308201826336055,1
138,By Kid,53,Student Decor,0.14680505487867587,2
138,By Kid,118,During Men,0.11618950038622249,3
138,By Kid,92,Left Furniture,0.08660254037844387,4
138,By Kid,82,Rich Furniture,0.08439249387982212,5
139,About Men,190,Over Cycling,0.13770743461196402,1
139,About Men,141,Happen Men,0.0918319538961079,2
139,About Men,165,Up Cycling,0.07985541332934819,3
139,About Men,131,Spring Kid,0.07208377398351012,4
139,About Men,256,Baby Non-Fiction,0.07172929375527247,5
140,Fall Footwear,214,Safe Skincare,0.15346245351121282,1
140,Fall Footwear,235,Training Personal Care,0.11793204413121582,2
140,Fall Footwear,170,Offer Team Sport,0.1082870204560525,3
140,Fall Footwear,17,Light Laptop,0.10212858423763307,4
140,Fall Footwear,88,Voice Decor,0.09956288286669089,5
141,Happen Men,89,Prepare Cookware,0.11905605585844764,1
141,Happen Men,139,About Men,0.0918319538961079,2
141,Happen Men,257,Minute Children,0.08709270531385191,3
141,Happen Men,32,East Smartphone,0.08273403039920306,4
141,Happen Men,45,Beautiful Camera,0.07723472653283295,5
142,Card Footwear,250,Discover Haircare,0.11032394541017196,1
142,Card Footwear,183,High Camping,0.10577717706958903,2
142,Card Footwear,11,Change Smartphone,0.10058358144442509,3
142,Card Footwear,190,Over Cycling,0.09569487529386911,4
142,Card Footwear,261,Especially Fiction,0.09524241471993242,5
143,Writer Women,147,Later Women,0.13100809351859097,1
143,Writer Women,182,Answer Fitnes,0.10596258856520348,2
143,Writer Women,19,Improve Smartphone,0.09949366763261819,3
143,Writer Women,164,Great Team Sport,0.08660254037844385,4
143,Writer Women,102,Three Women,0.08660254037844385,5
144,Almost Women,157,First Camping,0.1175073731304618,1
144,Almost Women,23,Cost Headphone,0.11268723396380219,2
144,Almost Women,202,Thank Skincare,0.09877295966495896,3
144,Almost Women,74,Serve Appliance,0.0922531208028885,4
144,Almost Women,142,Card Footwear,0.08770580193070293,5
145,Unit Men,108,Word Men,0.10522672835293127,1
145,Unit Men,265,Create Non-Fiction,0.10465823835696723,2
145,Unit Men,298,Wait Media,0.1029796353771106,3
145,Unit Men,271,Create Children,0.09801960588196067,4
145,Unit Men,123,Anything Footwear,0.09140375378674888,5
146,Difficult Women,126,Field Men,0.12002400720240086,1
146,Difficult Women,65,Scene Appliance,0.10432810619146021,2
146,Difficult Women,88,Voice Decor,0.09230890610799491,3
146,Difficult Women,241,Low Personal Care,0.08099238707340585,4
146,Difficult Women,209,Leg Skincare,0.07580980435789035,5
147,Later Women,125,Increase Women,0.14055902285436914,1
147,Later Women,143,Writer Women,0.13100809351859097,2
147,Later Women,189,Message Team Sport,0.13099062926556151,3
147,Later Women,288,Beyond Media,0.11695217633781754,4
147,Later Women,15,Sea Headphone,0.10720616164299941,5
148,Answer Women,39,Yeah Laptop,0.13382992102364116,1
148,Answer Women,278,Page Fiction,0.1200198396297958,2
148,Answer Women,62,Key Furniture,0.10956262252231941,3
148,Answer Women,51,Former Cookware,0.10336227882434036,4
148,Answer Women,157,First Camping,0.09894262990715874,5
149,Move Kid,132,Set Men,0.1315587028960544,1
149,Move Kid,289,Available Non-Fiction,0.09790449180128039,2
149,Move Kid,115,Quickly Footwear,0.09622504486493763,3
149,Move Kid,64,Task Appliance,0.0941183707707238,4
149,Move Kid,2,Maintain Laptop,0.09401267913629437,5
150,Population Kid,273,Ask Children,0.12348479248840163,1
150,Population Kid,265,Create Non-Fiction,0.11767963901214164,2
150,Population Kid,93,Fear Appliance,0.11321318983324061,3
150,Population Kid,207,Impact Haircare,0.09686944100466396,4
150,Population Kid,190,Over Cycling,0.09640705439797252,5
151,Say Fitnes,261,Especially Fiction,0.13469311461009134,1
151,Say Fitnes,68,Bar Appliance,0.1184620784608477,2
151,Say Fitnes,220,Run Skincare,0.10529962529853128,3
151,Say Fitnes,217,Measure Skincare,0.09738412097417933,4
151,Say Fitnes,271,Create Children,0.08951435925492911,5
152,Soon Camping,54,We Decor,0.1695158759052026,1
152,Soon Camping,272,Pass Children,0.11877113736973438,2
152,Soon Camping,220,Run Skincare,0.11216749557828991,3
152,Soon Camping,22,Scientist Smartphone,0.09284766908852593,4
152,Soon Camping,119,Reflect Kid,0.09193289141911525,5
153,Feel Cycling,200,White Fitnes,0.17444809066301298,1
153,Feel Cycling,279,Scientist Non-Fiction,0.11085479909473867,2
153,Feel Cycling,52,Still Cookware,0.10709591052033318,3
153,Feel Cycling,147,Later Women,0.09169344048589305,4
153,Feel Cycling,205,Back Haircare,0.09107651110783745,5
154,Attack Cycling,189,Message Team Sport,0.12412427959034776,1
154,Attack Cycling,243,Son Personal Care,0.10927167294163061,2
154,Attack Cycling,240,Military Supplement,0.10297995137364127,3
154,Attack Cycling,159,Positive Camping,0.08761224904868536,4
154,Attack Cycling,65,Scene Appliance,0.07886003723456396,5
155,Away Camping,112,Performance Women,0.10478351413485065,1
155,Away Camping,175,Either Fitnes,0.07635590272269077,2
155,Away Camping,209,Leg Skincare,0.06548969633428164,3
155,Away Camping,71,Green Furniture,0.06403418801472845,4
155,Away Camping,288,Beyond Media,0.06156761287194801,5
156,Occur Camping,18,Rest Camera,0.1527830828380352,1
156,Occur Camping,109,Health Footwear,0.11481582730452866,2
156,Occur Camping,91,Almost Decor,0.08908708063747478,3
156,Occur Camping,64,Task Appliance,0.07825748827231271,4
156,Occur Camping,184,Important Cycling,0.07529232524210425,5
157,First Camping,118,During Men,0.12515362727748633,1
157,First Camping,55,Others Cookware,0.12513694346387128,2
157,First Camping,241,Low Personal Care,0.11850314695868774,3
157,First Camping,144,Almost Women,0.1175073731304618,4
157,First Camping,190,Over Cycling,0.10577412058827453,5
158,Produce Cycling,287,Total Fiction,0.2173067468400883,1
158,Produce Cycling,268,Machine Media,0.14569287935358963,2
158,Produce Cycling,275,Culture Children,0.14142135623730953,3
158,Produce Cycling,101,Cut Women,0.09805806756909204,4
158,Produce Cycling,45,Beautiful Camera,0.0979044918012804,5
159,Positive Camping,76,Cover Furniture,0.209210413126322,1
159,Positive Camping,35,Wide Camera,0.11191274207850656,2
159,Positive Camping,129,Direction Kid,0.09467621366623019,3
159,Positive Camping,282,Discuss Fiction,0.09413160730419345,4
159,Positive Camping,154,Attack Cycling,0.08761224904868536,5
160,Where Camping,172,Half Team Sport,0.12238386597459477,1
160,Where Camping,74,Serve Appliance,0.08091133940627349,2
160,Where Camping,187,Artist Team Sport,0.07884165279854435,3
160,Where Camping,239,Increase Haircare,0.07772022854475731,4
160,Where Camping,245,Throughout Personal Care,0.07472032220800769,5
161,Between Fitnes,240,Military Supplement,0.16010078848765155,1
161,Between Fitnes,89,Prepare Cookware,0.15010558011708822,2
161,Between Fitnes,14,Find Headphone,0.12182898077463454,3
161,Between Fitnes,196,Information Cycling,0.12004268943571539,4
161,Between Fitnes,275,Culture Children,0.11396057645963793,5
162,Do Team Sport,23,Cost Headphone,0.12838814775327387,1
162,Do Team Sport,263,Way Media,0.0999260081289737,2
162,Do Team Sport,111,Situation Men,0.08844594840232924,3
162,Do Team Sport,19,Improve Smartphone,0.08362420100070907,4
162,Do Team Sport,18,Rest Camera,0.08238525545716345,5
163,Ready Cycling,274,Product Children,0.12360330811826105,1
163,Ready Cycling,98,Southern Appliance,0.11798497593106737,2
163,Ready Cycling,282,Discuss Fiction,0.10619477512887363,3
163,Ready Cycling,228,Over Skincare,0.10428377727244542,4
163,Ready Cycling,39,Yeah Laptop,0.09883994709867804,5
164,Great Team Sport,276,Recently Non-Fiction,0.158999682000954,1
164,Great Team Sport,13,Support Headphone,0.11489312875225723,2
164,Great Team Sport,187,Artist Team Sport,0.08794080883518106,3
164,Great Team Sport,143,Writer Women,0.08660254037844385,4
164,Great Team Sport,2,Maintain Laptop,0.08547043234472847,5
165,Up Cycling,192,Participant Camping,0.12952657406326584,1
165,Up Cycling,41,Rest Smartphone,0.12126781251816647,2
165,Up Cycling,34,Television Laptop,0.10401019349846874,3
165,Up Cycling,98,Southern Appliance,0.09095085938862486,4
165,Up Cycling,201,When Supplement,0.08823529411764705,5
166,Power Fitnes,19,Improve Smartphone,0.14484136487558028,1
166,Power Fitnes,281,Citizen Non-Fiction,0.10775449168807309,2
166,Power Fitnes,268,Machine Media,0.10775449168807308,3
166,Power Fitnes,95,They Appliance,0.10512928338279501,4
166,Power Fitnes,100,Sea Appliance,0.09805806756909202,5
167,Practice Fitnes,255,Activity Non-Fiction,0.12536290240743356,1
167,Practice Fitnes,232,Partner Personal Care,0.1126872339638022,2
167,Practice Fitnes,122,Attorney Men,0.10585122480499261,3
167,Practice Fitnes,107,Appear Women,0.09600307214746387,4
167,Practice Fitnes,193,Add Camping,0.09304842103984708,5
168,Wait Camping,102,Three Women,0.17323371679589578,1
168,Wait Camping,93,Fear Appliance,0.11695217633781754,2
168,Wait Camping,22,Scientist Smartphone,0.11454053224818188,3
168,Wait Camping,241,Low Personal Care,0.10101525445522107,4
168,Wait Camping,109,Health Footwear,0.09841356626102457,5
169,Contain Cycling,284,Do Fiction,0.10404798103595464,1
169,Contain Cycling,22,Scientist Smartphone,0.09803479521381728,2
169,Contain Cycling,110,Section Footwear,0.09242809131723291,3
169,Contain Cycling,105,Physical Footwear,0.08958177017301283,4
169,Contain Cycling,254,Them Children,0.08645856265563524,5
170,Offer Team Sport,67,Apply Furniture,0.11043152607484652,1
170,Offer Team Sport,140,Fall Footwear,0.1082870204560525,2
170,Offer Team Sport,63,Song Appliance,0.09239364353597955,3
170,Offer Team Sport,114,History Kid,0.09110136110168687,4
170,Offer Team Sport,196,Information Cycling,0.0904752274889361,5
171,Her Camping,20,Arm Accessorie,0.13760116767827066,1
171,Her Camping,253,Happen Fiction,0.12622336052697322,2
171,Her Camping,189,Message Team Sport,0.11290322580645161,3
171,Her Camping,216,Effort Supplement,0.09274777915203365,4
171,Her Camping,293,Almost Non-Fiction,0.09274777915203364,5
172,Half Team Sport,282,Discuss Fiction,0.15602161985357416,1
172,Half Team Sport,160,Where Camping,0.12238386597459477,2
172,Half Team Sport,109,Health Footwear,0.10832372170111784,3
172,Half Team Sport,17,Light Laptop,0.10832372170111784,4
172,Half Team Sport,248,Generation Haircare,0.08869685939836239,5
173,Soon Fitnes,34,Television Laptop,0.11628693150774139,1
173,Soon Fitnes,221,Response Haircare,0.10780182679063195,2
173,Soon Fitnes,89,Prepare Cookware,0.10715045027260288,3
173,Soon Fitnes,266,Feeling Non-Fiction,0.10122588264316615,4
173,Soon Fitnes,118,During Men,0.1001958865736239,5
174,Social Cycling,185,Avoid Camping,0.141509827535445,1
174,Social Cycling,176,Where Cycling,0.13565168669614014,2
174,Social Cycling,233,Say Haircare,0.11394002636002816,3
174,Social Cycling,56,Heavy Appliance,0.1077284357109812,4
174,Social Cycling,7,Beyond Accessorie,0.10173876502210512,5
175,Either Fitnes,59,Action Furniture,0.11589658124319134,1
175,Either Fitnes,225,Discover Skincare,0.11481983169296148,2
175,Either Fitnes,258,Difference Fiction,0.10206207261596575,3
175,Either Fitnes,205,Back Haircare,0.08964214570007953,4
175,Either Fitnes,135,Road Women,0.08884278944919168,5
176,Where Cycling,174,Social Cycling,0.13565168669614014,1
176,Where Cycling,297,Want Media,0.09867967802605516,2
176,Where Cycling,95,They Appliance,0.08724138544978104,3
176,Where Cycling,87,Property Furniture,0.08303402767415663,4
176,Where Cycling,88,Voice Decor,0.08262211594306268,5
177,Hour Camping,71,Green Furniture,0.13977131156292244,1
177,Hour Camping,79,Hand Furniture,0.1314684396244359,2
177,Hour Camping,288,Beyond Media,0.11198947348421545,3
177,Hour Camping,296,Question Non-Fiction,0.10721125348377947,4
177,Hour Camping,59,Action Furniture,0.10301918332728119,5
178,Rich Cycling,184,Important Cycling,0.1552647508520297,1
178,Rich Cycling,280,Start Fiction,0.120761472884912,2
178,Rich Cycling,219,Example Supplement,0.1147078669352809,3
178,Rich Cycling,24,Concern Headphone,0.11274690420042435,4
178,Rich Cycling,177,Hour Camping,0.09622504486493763,5
179,Our Camping,267,Born Fiction,0.1315334104411641,1
179,Our Camping,189,Message Team Sport,0.10780719313589704,2
179,Our Camping,291,Since Non-Fiction,0.10294117647058823,3
179,Our Camping,61,Trade Appliance,0.09811049102515929,4
179,Our Camping,263,Way Media,0.09513029883089882,5
180,Grow Team Sport,283,Strategy Children,0.11846977555181847,1
180,Grow Team Sport,60,Coach Furniture,0.10431507305232363,2
180,Grow Team Sport,148,Answer Women,0.09673016668133488,3
180,Grow Team Sport,45,Beautiful Camera,0.09431584242294394,4
180,Grow Team Sport,168,Wait Camping,0.06675015657623451,5
181,Choice Team Sport,128,Pretty Kid,0.11493256424549748,1
181,Choice Team Sport,194,Quickly Fitnes,0.11110039592606175,2
181,Choice Team Sport,101,Cut Women,0.1052899465793327,3
181,Choice Team Sport,114,History Kid,0.10226199851298273,4
181,Choice Team Sport,36,Work Smartphone,0.1001958865736239,5
182,Answer Fitnes,57,Try Cookware,0.11842105263157893,1
182,Answer Fitnes,134,Democrat Kid,0.11587244366483038,2
182,Answer Fitnes,249,Across Skincare,0.11194341570991125,3
182,Answer Fitnes,143,Writer Women,0.10596258856520348,4
182,Answer Fitnes,81,Real Furniture,0.08740748201220974,5
183,High Camping,209,Leg Skincare,0.1301072622358966,1
183,High Camping,128,Pretty Kid,0.1250199346145913,2
183,High Camping,142,Card Footwear,0.10577717706958903,3
183,High Camping,88,Voice Decor,0.09583647428399329,4
183,High Camping,249,Across Skincare,0.09211323729436767,5
184,Important Cycling,178,Rich Cycling,0.1552647508520297,1
184,Important Cycling,219,Example Supplement,0.1266495173722607,2
184,Important Cycling,1,Black Camera,0.10985884360051026,3
184,Important Cycling,280,Start Fiction,0.09999999999999999,4
184,Important Cycling,40,Because Laptop,0.09413160730419345,5
185,Avoid Camping,85,Event Furniture,0.14815221273648993,1
185,Avoid Camping,174,Social Cycling,0.141509827535445,2
185,Avoid Camping,231,Food Personal Care,0.11197633540352389,3
185,Avoid Camping,122,Attorney Men,0.10188534162169866,4
185,Avoid Camping,123,Anything Footwear,0.08759357437106756,5
186,Along Fitnes,18,Rest Camera,0.1375047745542317,1
186,Along Fitnes,246,Close Personal Care,0.10548162696116148,2
186,Along Fitnes,253,Happen Fiction,0.10434798389121026,3
186,Along Fitnes,281,Citizen Non-Fiction,0.10383482633023301,4
186,Along Fitnes,12,Get Smartphone,0.09905360646879093,5
187,Artist Team Sport,125,Increase Women,0.11589224922751923,1
187,Artist Team Sport,250,Discover Haircare,0.10176802973291375,2
187,Artist Team Sport,89,Prepare Cookware,0.09928550884822428,3
187,Artist Team Sport,164,Great Team Sport,0.08794080883518106,4
187,Artist Team Sport,137,Particular Kid,0.08362420100070908,5
188,Involve Fitnes,202,Thank Skincare,0.14909420864112788,1
188,Involve Fitnes,17,Light Laptop,0.1318265717213341,2
188,Involve Fitnes,104,Major Men,0.10794129589820627,3
188,Involve Fitnes,24,Concern Headphone,0.10253177800548209,4
